ticker,trade_date,time,price,size,deviation,dollar_value,exchange,forward_bars_pulled
SPY,2025-09-03,2025-09-03 16:10:00.000801806-04:00,643.74,1093809,0.014003307868000293,704128605.66,P,False
SPY,2025-09-04,2025-09-04 16:00:00.173806106-04:00,649.12,2088199,0.016967209262247634,1355491734.88,P,False
SPY,2025-09-04,2025-09-04 16:05:17.134495175-04:00,649.0763,500000,0.016898745084522684,324538150.0,D,False
SPY,2025-09-04,2025-09-04 16:10:00.000754227-04:00,649.12,2088199,0.016967209262247634,1355491734.88,P,False
SPY,2025-09-05,2025-09-05 16:00:00.315654992-04:00,647.24,835180,0.005608812516507953,540561903.2,P,False
SPY,2025-09-05,2025-09-05 16:11:00.798449183-04:00,647.1015,1000000,0.005393626773146049,647101500.0,D,False
SPY,2025-09-08,2025-09-08 16:00:00.232796346-04:00,648.83,693872,0.011000825841033485,450204969.76000005,P,False
SPY,2025-09-08,2025-09-08 16:10:47.007738174-04:00,648.4925,800000,0.010474936503731817,518793999.99999994,D,False
SPY,2025-09-09,2025-09-09 16:00:00.150676825-04:00,650.33,587138,0.010865172381633365,381833455.54,P,False
SPY,2025-09-09,2025-09-09 16:10:48.617081806-04:00,650.251,990000,0.01074237572667632,643748490.0,D,False
SPY,2025-09-09,2025-09-09 16:18:35.337959714-04:00,650.2591,1124370,0.010754966269779521,731131824.267,D,False
SPY,2025-09-10,2025-09-10 11:13:33.067973404-04:00,652.96,2750000,0.012607974194748996,1795640000.0,M,False
SPY,2025-09-10,2025-09-10 11:35:47.291423601-04:00,652.7,700000,0.012204767147930468,456890000.00000006,M,False
SPY,2025-09-10,2025-09-10 16:00:00.146040802-04:00,652.21,1151795,0.011444876944310896,751212216.95,P,False
SPY,2025-09-10,2025-09-10 16:10:00.000732404-04:00,652.21,1151795,0.011444876944310896,751212216.95,P,False
SPY,2025-09-12,2025-09-12 15:52:29.248730912-04:00,658.12,1300000,0.009278144984434116,855556000.0,M,False
SPY,2025-09-12,2025-09-12 16:00:00.139950846-04:00,657.41,1234858,0.008189304829235999,811807997.78,P,False
SPY,2025-09-12,2025-09-12 16:10:00.000807766-04:00,657.41,1234858,0.008189304829235999,811807997.78,P,False
SPY,2025-09-15,2025-09-15 16:00:00.262960062-04:00,660.91,1176473,0.013898903121883785,777542770.43,P,False
SPY,2025-09-15,2025-09-15 16:10:00.000751685-04:00,660.91,1176473,0.013898903121883785,777542770.43,P,False
SPY,2025-09-16,2025-09-16 13:33:14.310500337-04:00,660.696,1511609,0.008203625709576964,998714019.8640001,D,False
SPY,2025-09-16,2025-09-16 16:00:00.256167685-04:00,660.0,1195416,0.007141549166819187,788974560.0,P,False
SPY,2025-09-16,2025-09-16 16:09:20.591036174-04:00,659.8173,800000,0.006862754074345351,527853840.00000006,D,False
SPY,2025-09-16,2025-09-16 16:10:00.000858918-04:00,660.0,1195416,0.007141549166819187,788974560.0,P,False
SPY,2025-09-16,2025-09-16 16:18:21.549368103-04:00,659.8469,610000,0.006907922846853377,402506609.0,D,False
SPY,2025-09-17,2025-09-17 16:00:00.199240371-04:00,659.18,972449,0.007273616332019179,641018931.8199999,P,False
SPY,2025-09-17,2025-09-17 16:10:33.354945656-04:00,659.2168,1487770,0.007329849332233239,980762978.536,D,False
SPY,2025-09-17,2025-09-17 16:19:55.186453715-04:00,659.2108,1525570,0.0073206809082851845,1005672220.1559999,D,False
SPY,2025-09-17,2025-09-17 16:20:37.566442388-04:00,659.2153,955200,0.007327557226246138,629682454.56,D,False
SPY,2025-09-19,2025-09-19 09:39:29.492034439-04:00,663.2084,1528000,0.009972283982578527,1013382435.1999999,D,False
SPY,2025-09-19,2025-09-19 10:54:26.976758332-04:00,661.13,900000,0.006807175707367629,595017000.0,D,False
SPY,2025-09-19,2025-09-19 11:03:43.081876816-04:00,661.47,470000,0.007324947461395638,310890900.0,M,False
SPY,2025-09-19,2025-09-19 11:10:36.490123418-04:00,663.2098,1528000,0.009974415983918626,1013384574.4,D,False
SPY,2025-09-19,2025-09-19 11:23:50.120565274-04:00,660.75,750000,0.006228489629336387,495562500.0,M,False
SPY,2025-09-19,2025-09-19 11:28:08.118466405-04:00,660.62,575000,0.006030518076325704,379856500.0,M,False
SPY,2025-09-19,2025-09-19 13:34:13.097040213-04:00,660.5391,761821,0.005907318856028986,503212557.7011,D,False
SPY,2025-09-19,2025-09-19 14:47:43.554459887-04:00,662.35,1210000,0.008665062589467996,801443500.0,D,False
SPY,2025-09-19,2025-09-19 15:02:44.095969160-04:00,660.539,750235,0.005907166570219016,495559476.66499996,D,False
SPY,2025-09-19,2025-09-19 15:22:17.555698754-04:00,663.4,500000,0.010264063594554274,331700000.0,M,False
SPY,2025-09-19,2025-09-19 16:00:00.247216519-04:00,663.7,2366007,0.010720921024579048,1570318845.9,P,False
SPY,2025-09-19,2025-09-19 16:10:00.000771153-04:00,663.7,2366007,0.010720921024579048,1570318845.9,P,False
SPY,2025-09-22,2025-09-22 12:22:53.750049924-04:00,665.6,1000000,0.008622387901380575,665600000.0,M,False
SPY,2025-09-22,2025-09-22 15:56:21.466363918-04:00,667.155,1000000,0.01097876983224986,667155000.0,M,False
SPY,2025-09-22,2025-09-22 16:04:26.281274156-04:00,666.7459,1483597,0.010358836811080357,989182217.0023,D,False
SPY,2025-09-22,2025-09-22 16:10:00.000731235-04:00,666.84,1152624,0.010501432013456477,768615788.1600001,P,False
SPY,2025-09-26,2025-09-26 16:00:00.363831595-04:00,661.82,1488163,0.01150865824023,984896036.6600001,P,False
SPY,2025-09-26,2025-09-26 16:10:00.000901985-04:00,661.82,1488163,0.01150865824023,984896036.6600001,P,False
