close,high,low,n,open,date,volume,vw
741.63,741.9597,741.27,2709,741.55,2026-06-22 10:25:00-04:00,108208,741.612574
741.665,741.97,741.4,2978,741.68,2026-06-22 10:26:00-04:00,103800,741.673423
740.15,741.64,740.15,4038,741.64,2026-06-22 10:27:00-04:00,134949,740.738214
740.78,741.19,740.2,3444,740.2,2026-06-22 10:28:00-04:00,97145,740.661152
740.435,740.8099,740.27,2511,740.78,2026-06-22 10:29:00-04:00,53350,740.532256
739.16,740.56,739.03,5739,740.56,2026-06-22 10:30:00-04:00,191697,739.486859
738.83,739.99,738.675,3337,739.22,2026-06-22 10:31:00-04:00,118632,739.33984
738.19,739.0,738.1487,2971,738.84,2026-06-22 10:32:00-04:00,77633,738.532175
738.35,738.72,737.92,4801,738.28,2026-06-22 10:33:00-04:00,214525,738.249758
738.9099,739.42,738.34,3390,738.355,2026-06-22 10:34:00-04:00,144174,738.910435
739.74,739.8899,738.38,3470,738.79,2026-06-22 10:35:00-04:00,175823,739.303817
739.59,739.92,739.35,4550,739.77,2026-06-22 10:36:00-04:00,156627,739.671909
739.62,739.689,738.93,3709,739.6,2026-06-22 10:37:00-04:00,135638,739.288623
738.76,739.81,738.63,2591,739.628,2026-06-22 10:38:00-04:00,57435,739.228185
739.0,739.18,738.23,2925,738.82,2026-06-22 10:39:00-04:00,191087,738.655037
739.11,739.49,738.86,2339,739.022,2026-06-22 10:40:00-04:00,50434,739.180106
738.4,739.02,738.07,2735,739.02,2026-06-22 10:41:00-04:00,177713,738.495951
738.22,738.5799,738.0301,2305,738.3307,2026-06-22 10:42:00-04:00,61021,738.333392
737.68,738.379,737.42,2924,738.28,2026-06-22 10:43:00-04:00,82463,737.852093
737.33,737.66,737.03,3200,737.66,2026-06-22 10:44:00-04:00,166750,737.265093
737.74,738.27,737.24,3287,737.32,2026-06-22 10:45:00-04:00,155035,737.738287
738.51,738.6,737.56,2891,737.77,2026-06-22 10:46:00-04:00,339564,738.159162
737.58,738.67,737.37,3266,738.4309,2026-06-22 10:47:00-04:00,124181,737.805006
737.7601,738.0804,737.36,3265,737.57,2026-06-22 10:48:00-04:00,129734,737.713196
737.43,737.81,737.04,3596,737.78,2026-06-22 10:49:00-04:00,144697,737.359726
737.21,738.02,737.21,3895,737.455,2026-06-22 10:50:00-04:00,169387,737.685091
737.23,737.7299,736.79,4379,737.26,2026-06-22 10:51:00-04:00,163412,737.250385
737.56,737.81,737.07,2210,737.25,2026-06-22 10:52:00-04:00,59663,737.441042
737.3399,737.5742,737.035,2082,737.5742,2026-06-22 10:53:00-04:00,51032,737.235859
736.18,737.355,735.67,4976,737.31,2026-06-22 10:54:00-04:00,198552,736.196704
735.89,736.4,735.35,3145,736.18,2026-06-22 10:55:00-04:00,92278,735.91321
736.51,736.66,735.89,2805,735.89,2026-06-22 10:56:00-04:00,84896,736.376298
737.24,737.25,736.541,2564,736.57,2026-06-22 10:57:00-04:00,61208,737.057998
737.635,737.88,737.12,2820,737.185,2026-06-22 10:58:00-04:00,126605,737.638509
737.6695,737.96,737.56,2143,737.639,2026-06-22 10:59:00-04:00,31945,737.761423
738.25,738.42,737.37,2765,737.71,2026-06-22 11:00:00-04:00,106033,738.098954
738.39,738.58,738.2,2924,738.2292,2026-06-22 11:01:00-04:00,78006,738.377597
738.45,738.59,738.11,2254,738.43,2026-06-22 11:02:00-04:00,54711,738.373631
738.32,738.585,738.23,2159,738.51,2026-06-22 11:03:00-04:00,306309,738.416843
738.3,738.5005,738.09,1932,738.35,2026-06-22 11:04:00-04:00,39665,738.300786
737.69,738.3573,737.4593,2627,738.35,2026-06-22 11:05:00-04:00,83474,737.872933
737.0708,737.6978,736.96,2585,737.6978,2026-06-22 11:06:00-04:00,62297,737.208796
737.31,737.5,736.8,2302,737.05,2026-06-22 11:07:00-04:00,50081,737.073707
737.95,738.0,737.3,2170,737.3,2026-06-22 11:08:00-04:00,895524,737.718292
737.67,738.09,737.44,2369,737.95,2026-06-22 11:09:00-04:00,69707,737.706096
737.24,737.85,737.24,2173,737.66,2026-06-22 11:10:00-04:00,39518,737.531095
737.94,738.09,737.23,2057,737.25,2026-06-22 11:11:00-04:00,41937,737.753124
738.1,738.14,737.63,1921,737.97,2026-06-22 11:12:00-04:00,32653,737.924136
737.85,738.2,737.63,1940,738.11,2026-06-22 11:13:00-04:00,42337,737.884462
737.365,737.9342,737.12,2042,737.84,2026-06-22 11:14:00-04:00,40715,737.367068
737.19,737.82,737.19,2134,737.5501,2026-06-22 11:15:00-04:00,40458,737.535525
737.6,737.65,737.11,1897,737.205,2026-06-22 11:16:00-04:00,29983,737.388966
737.5999,737.71,736.97,2315,737.61,2026-06-22 11:17:00-04:00,50075,737.247315
737.33,738.06,737.29,2308,737.58,2026-06-22 11:18:00-04:00,48857,737.734302
736.81,737.5,736.5,2496,737.33,2026-06-22 11:19:00-04:00,67978,736.843502
736.75,737.02,736.41,2221,736.92,2026-06-22 11:20:00-04:00,892695,736.755863
737.17,737.39,736.72,2325,736.76,2026-06-22 11:21:00-04:00,65721,737.101583
736.88,737.6,736.83,2193,737.22,2026-06-22 11:22:00-04:00,68123,737.353417
737.5,737.5,736.738,1959,736.81,2026-06-22 11:23:00-04:00,36402,737.081738
737.4855,737.76,737.26,2175,737.52,2026-06-22 11:24:00-04:00,93951,737.54563
737.47,737.85,736.85,3275,737.5,2026-06-22 11:25:00-04:00,92731,737.393702
737.215,737.6,736.84,2172,737.46,2026-06-22 11:26:00-04:00,176196,737.157053
737.35,737.5899,737.06,2172,737.19,2026-06-22 11:27:00-04:00,47656,737.423083
736.705,737.32,736.61,2119,737.29,2026-06-22 11:28:00-04:00,39374,736.871783
736.6286,737.0,736.3,2207,736.68,2026-06-22 11:29:00-04:00,55146,736.532773
736.77,737.05,736.46,2054,736.6301,2026-06-22 11:30:00-04:00,33682,736.771001
736.98,737.04,736.5525,2258,736.85,2026-06-22 11:31:00-04:00,47160,736.791257
736.71,737.14,736.3901,2133,736.91,2026-06-22 11:32:00-04:00,41030,736.6857
737.1401,737.4999,736.46,3461,736.63,2026-06-22 11:33:00-04:00,116982,737.061071
736.63,737.42,736.63,1937,737.2,2026-06-22 11:34:00-04:00,39938,737.202374
736.69,736.76,736.17,2392,736.7,2026-06-22 11:35:00-04:00,70322,736.422532
736.92,737.16,736.64,2434,736.66,2026-06-22 11:36:00-04:00,60385,736.919448
736.76,737.075,736.42,2167,736.92,2026-06-22 11:37:00-04:00,66886,736.80799
736.65,736.99,736.62,1864,736.745,2026-06-22 11:38:00-04:00,36150,736.820669
736.94,737.03,736.55,2094,736.68,2026-06-22 11:39:00-04:00,50766,736.808512
737.68,737.68,736.94,1979,736.96,2026-06-22 11:40:00-04:00,49926,737.378155
737.915,737.97,737.61,2058,737.66,2026-06-22 11:41:00-04:00,42984,737.808552
738.2399,738.47,737.895,2225,737.9,2026-06-22 11:42:00-04:00,64721,738.215187
738.135,738.23,737.92,2414,738.19,2026-06-22 11:43:00-04:00,84228,738.063305
737.93,738.255,737.84,2124,738.14,2026-06-22 11:44:00-04:00,56791,738.074412
738.455,738.505,737.88,2214,737.9,2026-06-22 11:45:00-04:00,48508,738.318671
737.954,738.5,737.954,2059,738.48,2026-06-22 11:46:00-04:00,45819,738.276088
737.649,737.96,737.58,2288,737.94,2026-06-22 11:47:00-04:00,57910,737.798383
