close,high,low,n,open,date,volume,vw
744.59,745.06,744.54,1881,744.8,2026-06-22 10:50:00-04:00,65994,744.867214
744.34,744.68,744.23,2116,744.58,2026-06-22 10:51:00-04:00,83136,744.463921
744.46,744.56,744.21,1559,744.34,2026-06-22 10:52:00-04:00,54415,744.372236
744.45,744.55,744.23,1363,744.42,2026-06-22 10:53:00-04:00,38324,744.40597
743.85,744.53,743.62,3157,744.44,2026-06-22 10:54:00-04:00,198736,743.941872
743.53,743.92,743.15,2930,743.84,2026-06-22 10:55:00-04:00,155843,743.432975
743.955,743.995,743.52,2568,743.54,2026-06-22 10:56:00-04:00,126486,743.830208
744.32,744.37,743.955,2787,743.96,2026-06-22 10:57:00-04:00,135414,744.19558
744.68,744.84,744.3,2548,744.32,2026-06-22 10:58:00-04:00,311263,744.620345
744.72,744.88,744.62,1793,744.67,2026-06-22 10:59:00-04:00,80068,744.736874
745.11,745.23,744.54,2195,744.69,2026-06-22 11:00:00-04:00,103396,745.00683
745.34,745.4263,745.12,2172,745.12,2026-06-22 11:01:00-04:00,101499,745.290447
745.26,745.37,745.07,1748,745.33,2026-06-22 11:02:00-04:00,74900,745.252445
745.21,745.37,745.16,1337,745.31,2026-06-22 11:03:00-04:00,55647,745.283462
745.05,745.28,745.01,1407,745.21,2026-06-22 11:04:00-04:00,44558,745.144545
744.58,745.07,744.46,1926,745.07,2026-06-22 11:05:00-04:00,87442,744.710543
744.17,744.61,744.17,2067,744.59,2026-06-22 11:06:00-04:00,88480,744.335903
744.32,744.39,744.04,2037,744.17,2026-06-22 11:07:00-04:00,90327,744.208433
744.5112,744.545,744.2,1404,744.34,2026-06-22 11:08:00-04:00,51651,744.420855
744.295,744.65,744.15,1696,744.53,2026-06-22 11:09:00-04:00,66451,744.350046
744.16,744.46,744.09,1355,744.29,2026-06-22 11:10:00-04:00,32803,744.253655
744.675,744.735,744.14,1756,744.15,2026-06-22 11:11:00-04:00,62096,744.466487
744.75,744.79,744.48,1626,744.67,2026-06-22 11:12:00-04:00,55877,744.684622
744.795,744.83,744.55,1386,744.75,2026-06-22 11:13:00-04:00,48234,744.724849
744.47,744.84,744.33,1421,744.795,2026-06-22 11:14:00-04:00,53075,744.510228
744.38,744.69,744.37,1576,744.46,2026-06-22 11:15:00-04:00,48817,744.526399
744.645,744.66,744.34,1304,744.38,2026-06-22 11:16:00-04:00,47120,744.516802
744.5909,744.69,744.18,2001,744.65,2026-06-22 11:17:00-04:00,82512,744.413855
744.49,744.95,744.47,1980,744.59,2026-06-22 11:18:00-04:00,81845,744.713313
744.19,744.605,743.99,2151,744.49,2026-06-22 11:19:00-04:00,299703,744.205227
744.08,744.255,743.87,1544,744.2,2026-06-22 11:20:00-04:00,58069,744.080269
744.35,744.49,744.06,2159,744.08,2026-06-22 11:21:00-04:00,97659,744.310582
744.32,744.69,744.27,1581,744.34,2026-06-22 11:22:00-04:00,66583,744.513791
744.85,744.85,744.24,1481,744.27,2026-06-22 11:23:00-04:00,53107,744.569205
744.83,744.96,744.6909,1313,744.84,2026-06-22 11:24:00-04:00,47255,744.863033
744.83,745.1,744.39,3622,744.82,2026-06-22 11:25:00-04:00,170082,744.779345
744.68,744.96,744.46,1636,744.82,2026-06-22 11:26:00-04:00,50357,744.756222
744.77,744.91,744.54,1473,744.58,2026-06-22 11:27:00-04:00,52410,744.722649
744.345,744.76,744.3101,1439,744.76,2026-06-22 11:28:00-04:00,54284,744.451451
744.39,744.59,744.16,1443,744.37,2026-06-22 11:29:00-04:00,53527,744.361131
744.43,744.59,744.18,1399,744.38,2026-06-22 11:30:00-04:00,47009,744.419129
744.6,744.65,744.27,1557,744.45,2026-06-22 11:31:00-04:00,50194,744.486741
744.48,744.68,744.31,1406,744.59,2026-06-22 11:32:00-04:00,56624,744.473054
744.91,745.05,744.385,3467,744.49,2026-06-22 11:33:00-04:00,176733,744.799889
744.6,745.05,744.6,1460,744.92,2026-06-22 11:34:00-04:00,61925,744.898656
744.8,744.85,744.5,2231,744.64,2026-06-22 11:35:00-04:00,123827,744.625321
745.139,745.18,744.79,1632,744.8,2026-06-22 11:36:00-04:00,59521,745.064035
745.03,745.185,744.82,1761,745.12,2026-06-22 11:37:00-04:00,84214,745.014083
744.97,745.15,744.95,1245,745.03,2026-06-22 11:38:00-04:00,40941,745.068242
745.175,745.21,744.9,1436,744.985,2026-06-22 11:39:00-04:00,45665,745.091217
745.5401,745.5401,745.22,2398,745.22,2026-06-22 11:40:00-04:00,119309,745.346507
745.77,745.77,745.52,1820,745.54,2026-06-22 11:41:00-04:00,91358,745.66148
746.027,746.17,745.75,2368,745.78,2026-06-22 11:42:00-04:00,104818,745.975232
746.02,746.07,745.91,1785,746.02,2026-06-22 11:43:00-04:00,89930,745.981673
745.89,746.1064,745.84,1510,746.0,2026-06-22 11:44:00-04:00,72996,745.93822
746.17,746.28,745.84,1403,745.88,2026-06-22 11:45:00-04:00,65539,746.056116
745.85,746.215,745.85,1225,746.16,2026-06-22 11:46:00-04:00,59956,746.049008
745.61,745.8414,745.59,1244,745.83,2026-06-22 11:47:00-04:00,46619,745.710992
745.51,745.65,745.44,1295,745.6,2026-06-22 11:48:00-04:00,53011,745.540968
744.41,745.51,744.28,3332,745.51,2026-06-22 11:49:00-04:00,316907,744.746718
744.84,744.9,744.34,1510,744.43,2026-06-22 11:50:00-04:00,72097,744.702646
744.75,744.96,744.64,878,744.835,2026-06-22 11:51:00-04:00,20976,744.820305
744.74,744.93,744.61,1029,744.71,2026-06-22 11:52:00-04:00,35148,744.776139
744.72,744.81,744.6001,1242,744.72,2026-06-22 11:53:00-04:00,59216,744.705671
744.57,744.93,744.5401,1227,744.7,2026-06-22 11:54:00-04:00,41413,744.722986
744.855,744.99,744.44,1101,744.54,2026-06-22 11:55:00-04:00,37530,744.765097
744.57,745.1,744.5599,1200,744.85,2026-06-22 11:56:00-04:00,47102,744.874869
744.73,744.77,744.555,1208,744.58,2026-06-22 11:57:00-04:00,44363,744.675036
744.69,744.83,744.49,1363,744.73,2026-06-22 11:58:00-04:00,61952,744.679052
744.61,744.81,744.48,1450,744.695,2026-06-22 11:59:00-04:00,55668,744.62459
744.56,744.79,744.37,1474,744.62,2026-06-22 12:00:00-04:00,56279,744.556447
744.19,744.6,743.96,2045,744.58,2026-06-22 12:01:00-04:00,90261,744.184488
743.99,744.3,743.92,2055,744.2,2026-06-22 12:02:00-04:00,124789,744.113646
743.7,743.9999,743.61,2232,743.99,2026-06-22 12:03:00-04:00,85830,743.777439
743.75,743.85,743.59,1871,743.71,2026-06-22 12:04:00-04:00,103439,743.735128
743.79,743.97,743.64,2013,743.74,2026-06-22 12:05:00-04:00,118880,743.782203
743.93,744.04,743.62,1495,743.785,2026-06-22 12:06:00-04:00,57545,743.793878
744.02,744.12,743.83,1316,743.93,2026-06-22 12:07:00-04:00,44276,743.942123
744.14,744.2,743.94,1797,744.02,2026-06-22 12:08:00-04:00,96812,744.083268
