date,strat_ret,bh_ret,cum_strat,cum_bh,drawdown,fold
2022-09-16,0.0077166099670419,0.0077166099670419,1.0832014287967366,0.9182204126234199,-0.07426299650239156,2
2022-09-19,-0.0005,-0.0115291469235538,1.0826598280823383,0.9076341145780783,-0.07472586500414034,2
2022-09-20,-0.0,-0.0176162657509584,1.0826598280823383,0.891644990811035,-0.07472586500414034,2
2022-09-21,-0.0,-0.0084216894852216,1.0826598280823383,0.8841358335673712,-0.07472586500414034,2
2022-09-22,-0.0,-0.0169167676735114,1.0826598280823383,0.8691791130790857,-0.07472586500414034,2
2022-09-23,-0.010432387408342401,-0.0099323874083424,1.071365101324334,0.8605460894007448,-0.08437868323933607,2
2022-09-26,-0.0025634762083026,-0.0025634762083026,1.0686186823766834,0.8583400999744182,-0.08672585670066661,2
2022-09-27,0.0195062659775327,0.0195062659775327,1.0894634426236836,0.8750831102637012,-0.06891128835106652,2
2022-09-28,-0.0211226145370218,-0.0211226145370218,1.0664511262729668,0.8565990670377429,-0.08857831630699912,2
2022-09-29,-0.0155750517483299,-0.0155750517483299,1.0498410947942007,0.843257492241059,-0.10277375619506748,2
2022-09-30,0.0260635029504283,0.0260635029504283,1.0772036312658504,0.8652357363780546,-0.07938889734245581,2
2022-10-03,-0.0005,0.0305160906394352,1.0766650294502176,0.8916393485338459,-0.07984920289378448,2
2022-10-04,-0.0,-0.0023317151438797,1.0766650294502176,0.8895602995619905,-0.07984920289378448,2
2022-10-05,-0.0108920258070279,-0.0103920258070279,1.0649379661639213,0.8803159659720348,-0.0898715091222227,2
2022-10-06,-0.0282808008906257,-0.0282808008906257,1.0348206675819716,0.8554199254175409,-0.1156106717576228,2
2022-10-07,-0.0005,-0.0076553177893733,1.0343032572481807,0.8488714140451076,-0.11605286642174385,2
2022-10-10,-0.006865914329134699,-0.0063659143291347,1.0272018196935697,0.843467571346845,-0.12212197171237638,2
2022-10-11,-0.0032863879343664,-0.0032863879343664,1.0238260360271696,0.8406956096973414,-0.12500701947238615,2
2022-10-12,0.0260508451486033,0.0260508451486033,1.0504975695508216,0.8625964408426774,-0.1022127128305465,2
2022-10-13,-0.0005,-0.0230574459948626,1.0499723207660463,0.8427071699925867,-0.10266160647413117,2
2022-10-14,0.0248742149967952,0.0253742149967952,1.0760895580134648,0.8640902029033194,-0.08034101834868998,2
2022-10-17,-0.0005,0.0116734500821566,1.0755515132344582,0.8741771167533919,-0.08080084783951556,2
2022-10-18,-0.0,-0.0071128287748721,1.0755515132344582,0.8679592446030137,-0.08080084783951556,2
2022-10-19,-0.0,-0.0084248902598233,1.0755515132344582,0.8606467832172341,-0.08080084783951556,2
2022-10-20,0.023501265457606,0.024001265457606,1.100828334860311,0.8813033951264656,-0.059198504556185715,2
2022-10-21,-0.0005,0.0121615035020428,1.1002779206928808,0.8920213694526583,-0.059668905303907636,2
2022-10-24,0.0,0.0158615877225974,1.1002779206928808,0.9061702446546631,-0.059668905303907636,2
2022-10-25,-0.0,-0.0075701002369916,1.1002779206928808,0.8993104450708481,-0.059668905303907636,2
2022-10-26,-0.0,-0.0053637129871079,1.1002779206928808,0.8944868019571798,-0.059668905303907636,2
2022-10-27,0.0,0.0235228006028298,1.1002779206928808,0.9155276366414815,-0.059668905303907636,2
2022-10-28,-0.0,-0.0072458207624793,1.1002779206928808,0.9088938874832811,-0.059668905303907636,2
2022-10-31,-0.0,-0.0043782788004176,1.1002779206928808,0.9049144966438839,-0.059668905303907636,2
2022-11-01,-0.0,-0.0254212383792207,1.1002779206928808,0.8819104495118872,-0.059668905303907636,2
2022-11-02,-0.0108691935492237,-0.0103691935492237,1.0883187870149325,0.8727657493678156,-0.06988954597251286,2
2022-11-03,0.0143031857606662,0.0143031857606662,1.10388521279243,0.8852490800065704,-0.05658600337062017,2
2022-11-04,0.0095333833659647,0.0095333833659647,1.1144089737179996,0.8936884988606407,-0.04759207606793539,2
2022-11-07,0.0053640080749926,0.0053640080749926,1.1203866724518672,0.8984822511850572,-0.04248335227327687,2
2022-11-08,-0.0208182041349949,-0.0208182041349949,1.0970622339946365,0.8797774642682169,-0.06241712930830779,2
2022-11-09,0.0535009397778563,0.0535009397778563,1.155756094508144,0.9268463854019459,-0.012255564606682024,2
2022-11-10,0.0096448051744083,0.0096448051744083,1.16690313686881,0.9357856382157521,-0.002728961965207522,2
2022-11-11,-0.0085567668530458,-0.0085567668530458,1.156918218786536,0.9277783386851112,-0.011262377726966208,2
2022-11-14,0.0085041712605443,0.0085041712605443,1.1667568494535403,0.9356683245691126,-0.002853983655413097,2
2022-11-15,-0.0076557924085247,-0.0076557924085247,1.1578244012228998,0.9285050421129795,-0.010487926557534576,2
2022-11-16,-0.0030788038227735,-0.0030788038227735,1.1542596870303143,0.9256463572398576,-0.013534440111929696,2
2022-11-17,0.0045352754473392,0.0045352754473392,1.1594945726487562,0.9298444184367664,-0.009060547078523733,2
2022-11-18,-0.0036318850149787,-0.0036318850149787,1.155283421685404,0.9264673304271843,-0.0126595252283405,2
2022-11-21,-0.0005,0.0133490084395644,1.1547057799745613,0.9388347506400375,-0.01315319546572636,2
2022-11-22,0.005795818807698101,0.0062958188076981,1.1613982454514955,0.9447454841204376,-0.007433610195689859,2
2022-11-23,-0.0005,-0.0002344024701124,1.1608175463287698,0.9445240334453322,-0.007929893390592004,2
2022-11-25,-0.0,-0.0160961345139408,1.1608175463287698,0.9293208475513463,-0.007929893390592004,2
2022-11-28,-0.0,-0.0016955443048969,1.1608175463287698,0.9277451428808585,-0.007929893390592004,2
2022-11-29,0.0,0.0310142848797694,1.1608175463287698,0.9565184950379878,-0.007929893390592004,2
2022-11-30,-0.0,-0.0007457409538791,1.1608175463287698,0.9558051800230951,-0.007929893390592004,2
2022-12-01,-0.0016582863806413,-0.0011582863806413,1.1588925784012833,0.9546980839005279,-0.009575029737023722,2
2022-12-02,-0.0005,-0.0181402619805073,1.1583131321120828,0.9373796105462839,-0.010070242222155168,2
2022-12-05,-0.0,-0.014529379884153,1.1583131321120828,0.9237600660889975,-0.010070242222155168,2
2022-12-06,-0.0,-0.0017044853386271,1.1583131321120828,0.9221855305999396,-0.010070242222155168,2
2022-12-07,0.0073061092561492996,0.0078061092561493,1.1667758944081261,0.9293842116062426,-0.002837707255916826,2
2022-12-08,-0.0074862968766847,-0.0074862968766847,1.1580410636740277,0.9224265654856547,-0.010302760213634497,2
2022-12-09,0.014312981621101,0.014312981621101,1.1746160841348743,0.9356292399642662,0.0,2
2022-12-12,0.0075367378446267,0.0075367378446267,1.1834688576290808,0.9426808322656441,0.0,2
2022-12-13,-0.0064078473189949,-0.0064078473189949,1.1758853698826084,0.9366402774219429,-0.00640784731899488,2
2022-12-14,-0.0005,-0.0247851074220426,1.175297427197667,0.9134255475302282,-0.006904643395335408,2
2022-12-15,-0.012378005963867301,-0.0118780059638673,1.1607495886344965,0.9025758734291154,-0.019197183642076808,2
