conditions,trade_id,price,size,time,exchange,tape,pct_change
"[' ', 'F', 'I']",52983577463378,27.44,99,2026-04-14 15:58:51.588374783-04:00,N,A,0.051776064873230436
"[' ', 'I']",62883727168610,27.43,9,2026-04-14 15:58:51.651840554-04:00,T,A,0.015314047356871521
"[' ', 'I']",62883727236427,27.43,7,2026-04-14 15:58:52.331837356-04:00,T,A,0.015314047356871521
"[' ', 'I']",62883727359044,27.43,4,2026-04-14 15:58:53.321823979-04:00,T,A,0.015314047356871521
"[' ', 'I']",71774109710391,27.435,9,2026-04-14 15:58:53.475038655-04:00,D,A,0.0335450561150445
"[' ', 'I']",52983930250086,27.43,22,2026-04-14 15:58:54.771451591-04:00,V,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523528,27.43,5,2026-04-14 15:58:55.865771656-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523529,27.43,3,2026-04-14 15:58:55.865780838-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577523530,27.43,100,2026-04-14 15:58:55.865784339-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577523531,27.43,200,2026-04-14 15:58:55.865784339-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523532,27.43,27,2026-04-14 15:58:55.865787392-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523533,27.43,11,2026-04-14 15:58:55.865790099-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577523534,27.43,100,2026-04-14 15:58:55.865793596-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523535,27.43,10,2026-04-14 15:58:55.865795661-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577523536,27.43,10,2026-04-14 15:58:55.865804700-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",54366793912130,27.43,11,2026-04-14 15:58:55.866072312-04:00,U,A,0.015314047356871521
"[' ', 'F', 'I']",54366793912135,27.43,11,2026-04-14 15:58:55.866081445-04:00,U,A,0.015314047356871521
"[' ', 'F', 'I']",52983525755444,27.43,25,2026-04-14 15:58:55.866093394-04:00,K,A,0.015314047356871521
"[' ', 'F', 'I']",52983526281076,27.43,25,2026-04-14 15:58:55.866096418-04:00,Z,A,0.015314047356871521
"[' ', 'F', 'I']",54366793912144,27.43,50,2026-04-14 15:58:55.866099400-04:00,U,A,0.015314047356871521
"[' ', 'F']",62883727693655,27.43,222,2026-04-14 15:58:55.866252735-04:00,T,A,0.015314047356871521
[' '],62883727693657,27.43,100,2026-04-14 15:58:55.866270843-04:00,T,A,0.015314047356871521
"[' ', 'I']",71774124396629,27.435,1,2026-04-14 15:58:55.866992526-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774124396854,27.425,87,2026-04-14 15:58:55.867759381-04:00,D,A,-0.002916961401301459
"[' ', 'I']",52983930320700,27.42,18,2026-04-14 15:58:55.889221528-04:00,V,A,-0.02114797015947444
"[' ', 'I']",52983930320703,27.42,9,2026-04-14 15:58:55.889230500-04:00,V,A,-0.02114797015947444
"[' ', 'I']",71774124399158,27.42,62,2026-04-14 15:58:55.889768787-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124399170,27.42,1,2026-04-14 15:58:55.890090523-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124399177,27.42,1,2026-04-14 15:58:55.891052955-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124399193,27.42,1,2026-04-14 15:58:55.892568481-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124453966,27.42,1,2026-04-14 15:58:55.894174199-04:00,D,A,-0.02114797015947444
"[' ', '4', 'B']",71774124454487,27.4339,200,2026-04-14 15:58:55.901665132-04:00,D,A,0.029534234188254998
"[' ', 'I']",71774124724548,27.4247,8,2026-04-14 15:58:57.034996909-04:00,D,A,-0.004010821926789507
"[' ', 'I']",71774124724560,27.42,10,2026-04-14 15:58:57.036109530-04:00,D,A,-0.02114797015947444
"[' ', 'I']",62883727823966,27.42,5,2026-04-14 15:58:57.082729467-04:00,T,A,-0.02114797015947444
"[' ', 'I']",71774124848177,27.42,32,2026-04-14 15:58:57.481114853-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124852807,27.42,1,2026-04-14 15:58:57.561039135-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774124852813,27.42,1,2026-04-14 15:58:57.562756179-04:00,D,A,-0.02114797015947444
"[' ', 'I']",52983930435177,27.42,1,2026-04-14 15:58:57.571816733-04:00,V,A,-0.02114797015947444
"[' ', '4', 'B']",71774124857905,27.4337,100,2026-04-14 15:58:57.701199761-04:00,D,A,0.028804993837929633
"[' ', 'I']",71774125570100,27.42,2,2026-04-14 15:58:58.621125617-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774125570104,27.42,2,2026-04-14 15:58:58.622184123-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774125573208,27.42,10,2026-04-14 15:58:58.673254676-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774125643829,27.42,70,2026-04-14 15:58:59.087346386-04:00,D,A,-0.02114797015947444
"[' ', 'I']",52983577528113,27.42,23,2026-04-14 15:58:59.547712374-04:00,N,A,-0.02114797015947444
"[' ', 'B']",71774125771342,27.4248,115,2026-04-14 15:58:59.562715133-04:00,D,A,-0.003646201751626824
"[' ', 'I']",52983594239823,27.42,50,2026-04-14 15:59:00.084315710-04:00,P,A,-0.02114797015947444
"[' ', 'I']",52983594239824,27.42,50,2026-04-14 15:59:00.084393853-04:00,P,A,-0.02114797015947444
"[' ', 'I']",62883728216142,27.42,50,2026-04-14 15:59:00.084631452-04:00,T,A,-0.02114797015947444
[' '],71774126617141,27.41,2581,2026-04-14 15:59:01.411464960-04:00,D,A,-0.05760998767583335
"[' ', 'I']",71774126617156,27.42,2,2026-04-14 15:59:01.413957956-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126617160,27.42,2,2026-04-14 15:59:01.414971325-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126617167,27.42,27,2026-04-14 15:59:01.415756227-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126684240,27.42,1,2026-04-14 15:59:01.614385099-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126757449,27.42,1,2026-04-14 15:59:01.914229287-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126889545,27.42,1,2026-04-14 15:59:02.314228926-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774126950475,27.43,11,2026-04-14 15:59:02.416851310-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774126950476,27.42,2,2026-04-14 15:59:02.417004575-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774127075670,27.42,70,2026-04-14 15:59:02.705397154-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774141232982,27.4246,35,2026-04-14 15:59:03.383093325-04:00,D,A,-0.004375442101952188
[' '],71774141428053,27.42,100,2026-04-14 15:59:03.998219623-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774141628977,27.42,8,2026-04-14 15:59:04.766100456-04:00,D,A,-0.02114797015947444
[' '],71774142349903,27.41,100,2026-04-14 15:59:05.629239139-04:00,D,A,-0.05760998767583335
"[' ', 'I']",71774142349905,27.42,26,2026-04-14 15:59:05.630315658-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774142349906,27.42,2,2026-04-14 15:59:05.630399911-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774142349907,27.42,14,2026-04-14 15:59:05.630565283-04:00,D,A,-0.02114797015947444
"[' ', 'I']",52983930897739,27.41,2,2026-04-14 15:59:05.631437385-04:00,V,A,-0.05760998767583335
[' '],71774142410841,27.41,191,2026-04-14 15:59:05.795580062-04:00,D,A,-0.05760998767583335
"[' ', 'I']",71774142420022,27.42,2,2026-04-14 15:59:05.992972968-04:00,D,A,-0.02114797015947444
[' '],52983931023411,27.43,100,2026-04-14 15:59:08.001875078-04:00,V,A,0.015314047356871521
"[' ', 'I']",52983931023414,27.43,54,2026-04-14 15:59:08.001878653-04:00,V,A,0.015314047356871521
"[' ', 'F']",62883729532989,27.43,100,2026-04-14 15:59:08.348420071-04:00,T,A,0.015314047356871521
[' '],62883729533774,27.43,157,2026-04-14 15:59:08.386009747-04:00,T,A,0.015314047356871521
"[' ', 'I']",62883729533775,27.43,20,2026-04-14 15:59:08.386012506-04:00,T,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597010,27.43,11,2026-04-14 15:59:08.386081664-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597011,27.43,3,2026-04-14 15:59:08.386087695-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577597012,27.43,600,2026-04-14 15:59:08.386087695-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597013,27.43,15,2026-04-14 15:59:08.386100440-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577597014,27.43,100,2026-04-14 15:59:08.386100440-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597232,27.43,2,2026-04-14 15:59:08.386103906-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577597233,27.43,112,2026-04-14 15:59:08.386103906-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597234,27.43,8,2026-04-14 15:59:08.386109123-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597235,27.43,4,2026-04-14 15:59:08.386112264-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577597236,27.43,5,2026-04-14 15:59:08.386118267-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",62883729533776,27.43,39,2026-04-14 15:59:08.386722133-04:00,T,A,0.015314047356871521
"[' ', 'I']",52983931029618,27.425,90,2026-04-14 15:59:08.389371534-04:00,V,A,-0.002916961401301459
"[' ', 'I']",71774143199301,27.425,1,2026-04-14 15:59:08.521151199-04:00,D,A,-0.002916961401301459
[' '],71774143205431,27.43,400,2026-04-14 15:59:08.604250955-04:00,D,A,0.015314047356871521
[' '],71774143398485,27.43,182,2026-04-14 15:59:09.119061533-04:00,D,A,0.015314047356871521
"[' ', 'I']",52983931090230,27.425,29,2026-04-14 15:59:09.127451453-04:00,V,A,-0.002916961401301459
"[' ', 'I']",71774143666498,27.43,16,2026-04-14 15:59:10.127975289-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774143666499,27.425,2,2026-04-14 15:59:10.128089584-04:00,D,A,-0.002916961401301459
[' '],52983931289672,27.425,200,2026-04-14 15:59:13.062237146-04:00,V,A,-0.002916961401301459
[' '],71774159062065,27.425,100,2026-04-14 15:59:13.062312277-04:00,D,A,-0.002916961401301459
[' '],71774159062067,27.425,100,2026-04-14 15:59:13.062363397-04:00,D,A,-0.002916961401301459
[' '],52983931289693,27.425,181,2026-04-14 15:59:13.064354155-04:00,V,A,-0.002916961401301459
"[' ', 'I']",71774159193905,27.425,1,2026-04-14 15:59:13.522025743-04:00,D,A,-0.002916961401301459
[' '],71774159390257,27.42,200,2026-04-14 15:59:14.099270766-04:00,D,A,-0.02114797015947444
[' '],71774159390258,27.425,200,2026-04-14 15:59:14.099469264-04:00,D,A,-0.002916961401301459
[' '],71774159390519,27.42,200,2026-04-14 15:59:14.107684758-04:00,D,A,-0.02114797015947444
[' '],71774159393094,27.42,100,2026-04-14 15:59:14.174918785-04:00,D,A,-0.02114797015947444
[' '],71774159393621,27.42,200,2026-04-14 15:59:14.192537780-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774159394122,27.425,50,2026-04-14 15:59:14.204145336-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774159394123,27.425,50,2026-04-14 15:59:14.204761856-04:00,D,A,-0.002916961401301459
[' '],71774159451955,27.42,100,2026-04-14 15:59:14.297649913-04:00,D,A,-0.02114797015947444
"[' ', 'I']",71774159454532,27.425,50,2026-04-14 15:59:14.320029220-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774160044614,27.43,1,2026-04-14 15:59:16.001075870-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774160044621,27.43,24,2026-04-14 15:59:16.002378016-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774160044622,27.425,70,2026-04-14 15:59:16.002402033-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774160044623,27.425,2,2026-04-14 15:59:16.002441094-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774160044624,27.425,20,2026-04-14 15:59:16.002486246-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774160044850,27.43,24,2026-04-14 15:59:16.004371758-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774160044852,27.43,19,2026-04-14 15:59:16.004510072-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774160375876,27.425,2,2026-04-14 15:59:17.079692652-04:00,D,A,-0.002916961401301459
"[' ', 'I']",71774160375884,27.425,2,2026-04-14 15:59:17.080937610-04:00,D,A,-0.002916961401301459
[' '],71774160508740,27.43,200,2026-04-14 15:59:17.527888423-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774292293682,27.425,1,2026-04-14 15:59:18.530165234-04:00,D,A,-0.002916961401301459
"[' ', 'I']",52983577723218,27.43,32,2026-04-14 15:59:19.348133366-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723219,27.43,8,2026-04-14 15:59:19.348139374-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723220,27.43,2,2026-04-14 15:59:19.348142407-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723221,27.43,2,2026-04-14 15:59:19.348145852-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723222,27.43,13,2026-04-14 15:59:19.348148505-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723440,27.43,2,2026-04-14 15:59:19.348154506-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577723441,27.43,41,2026-04-14 15:59:19.348157489-04:00,N,A,0.015314047356871521
"[' ', 'F']",62879163772742,27.43,100,2026-04-14 15:59:19.348698703-04:00,B,A,0.015314047356871521
"[' ', 'I']",71774292693556,27.425,80,2026-04-14 15:59:19.796142881-04:00,D,A,-0.002916961401301459
"[' ', 'F', 'I']",52983577724214,27.43,59,2026-04-14 15:59:20.148410427-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577724215,27.43,2,2026-04-14 15:59:20.148416437-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577724216,27.43,1,2026-04-14 15:59:20.148419496-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577724217,27.43,4,2026-04-14 15:59:20.148422497-04:00,N,A,0.015314047356871521
"[' ', 'F']",52983577724225,27.43,100,2026-04-14 15:59:20.148425501-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983577724226,27.43,16,2026-04-14 15:59:20.148432062-04:00,N,A,0.015314047356871521
"[' ', 'F', 'I']",52983525171022,27.43,50,2026-04-14 15:59:20.148485684-04:00,Y,A,0.015314047356871521
[' '],52983931631923,27.43,100,2026-04-14 15:59:20.149011934-04:00,V,A,0.015314047356871521
"[' ', 'I']",52983931631926,27.43,96,2026-04-14 15:59:20.149054063-04:00,V,A,0.015314047356871521
"[' ', 'F']",52983526284385,27.43,100,2026-04-14 15:59:20.996747911-04:00,Z,A,0.015314047356871521
[' '],52983577725269,27.43,122,2026-04-14 15:59:20.996753947-04:00,N,A,0.015314047356871521
"[' ', 'I']",54367062085715,27.43,20,2026-04-14 15:59:20.996841142-04:00,U,A,0.015314047356871521
"[' ', 'I']",54367062085717,27.43,10,2026-04-14 15:59:20.996841142-04:00,U,A,0.015314047356871521
"[' ', 'F']",52983594306608,27.43,100,2026-04-14 15:59:20.996844235-04:00,P,A,0.015314047356871521
"[' ', 'F', 'I']",52983594306609,27.43,6,2026-04-14 15:59:20.996862265-04:00,P,A,0.015314047356871521
"[' ', 'F', 'I']",52983525756786,27.43,47,2026-04-14 15:59:20.997102745-04:00,K,A,0.015314047356871521
"[' ', 'F', 'I']",52983525756787,27.43,53,2026-04-14 15:59:20.997108814-04:00,K,A,0.015314047356871521
"[' ', 'F', 'I']",62883744002652,27.43,2,2026-04-14 15:59:20.997115517-04:00,T,A,0.015314047356871521
"[' ', 'F', 'I']",62883744002651,27.43,8,2026-04-14 15:59:20.997115517-04:00,T,A,0.015314047356871521
"[' ', 'F']",62883744002653,27.43,100,2026-04-14 15:59:20.997117775-04:00,T,A,0.015314047356871521
"[' ', 'F', 'I']",62883744002654,27.43,80,2026-04-14 15:59:20.997121076-04:00,T,A,0.015314047356871521
"[' ', 'I']",71774293604679,27.425,12,2026-04-14 15:59:20.997457622-04:00,D,A,-0.002916961401301459
[' '],71774293604681,27.43,100,2026-04-14 15:59:20.997662117-04:00,D,A,0.015314047356871521
"[' ', 'I']",71774293604686,27.435,1,2026-04-14 15:59:20.998182376-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774293604687,27.435,32,2026-04-14 15:59:20.998356819-04:00,D,A,0.0335450561150445
"[' ', 'I']",52983931691875,27.435,16,2026-04-14 15:59:21.000549221-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983931691878,27.435,14,2026-04-14 15:59:21.000549221-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983931691881,27.435,12,2026-04-14 15:59:21.000552039-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983931691884,27.435,58,2026-04-14 15:59:21.000552039-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983931691890,27.435,42,2026-04-14 15:59:21.001231653-04:00,V,A,0.0335450561150445
[' '],71774293672524,27.43,100,2026-04-14 15:59:21.204972571-04:00,D,A,0.015314047356871521
"[' ', 'I']",52983577726273,27.44,1,2026-04-14 15:59:21.356076345-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577726274,27.44,61,2026-04-14 15:59:21.356079630-04:00,N,A,0.051776064873230436
[' '],52983577726275,27.44,100,2026-04-14 15:59:21.356082550-04:00,N,A,0.051776064873230436
[' '],52983577726276,27.44,100,2026-04-14 15:59:21.356085687-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577726277,27.44,1,2026-04-14 15:59:21.356088409-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",62883744016723,27.44,22,2026-04-14 15:59:21.356698768-04:00,T,A,0.051776064873230436
"[' ', 'I']",71774293874768,27.44,16,2026-04-14 15:59:21.746823476-04:00,D,A,0.051776064873230436
"[' ', '4', 'I']",71774294062415,27.4256,1,2026-04-14 15:59:22.136707499-04:00,D,A,-0.0007292403503253648
"[' ', '4', 'I']",71774294062926,27.4256,36,2026-04-14 15:59:22.144664395-04:00,D,A,-0.0007292403503253648
[' '],71774294197302,27.435,100,2026-04-14 15:59:22.499578351-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774294197583,27.435,14,2026-04-14 15:59:22.506591047-04:00,D,A,0.0335450561150445
[' '],52983577784633,27.435,101,2026-04-14 15:59:23.036133574-04:00,N,A,0.0335450561150445
[' '],62883744600650,27.435,100,2026-04-14 15:59:23.378727118-04:00,T,A,0.0335450561150445
"[' ', 'I']",62883744600651,27.43,40,2026-04-14 15:59:23.378730095-04:00,T,A,0.015314047356871521
[' '],71774294591818,27.43,100,2026-04-14 15:59:23.378946613-04:00,D,A,0.015314047356871521
[' '],71774294660401,27.43,100,2026-04-14 15:59:23.594502833-04:00,D,A,0.015314047356871521
"[' ', 'I']",52983577785908,27.43,3,2026-04-14 15:59:23.848219877-04:00,N,A,0.015314047356871521
"[' ', 'I']",52983577785909,27.43,47,2026-04-14 15:59:23.848222808-04:00,N,A,0.015314047356871521
[' '],62883744663378,27.43,166,2026-04-14 15:59:23.848478420-04:00,T,A,0.015314047356871521
[' '],62883744663379,27.43,197,2026-04-14 15:59:23.848478420-04:00,T,A,0.015314047356871521
"[' ', 'I']",62883744663380,27.43,60,2026-04-14 15:59:23.848481463-04:00,T,A,0.015314047356871521
"[' ', 'I']",62883744663381,27.43,20,2026-04-14 15:59:23.848481463-04:00,T,A,0.015314047356871521
[' '],62883744663383,27.43,100,2026-04-14 15:59:23.848508509-04:00,T,A,0.015314047356871521
"[' ', 'I']",62879163827808,27.43,4,2026-04-14 15:59:23.848923447-04:00,B,A,0.015314047356871521
"[' ', 'I']",62879163828324,27.435,10,2026-04-14 15:59:24.449086109-04:00,B,A,0.0335450561150445
"[' ', 'I']",52983526285141,27.435,50,2026-04-14 15:59:25.072367842-04:00,Z,A,0.0335450561150445
"[' ', 'I']",71774309139799,27.435,14,2026-04-14 15:59:25.073116641-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774309139800,27.435,2,2026-04-14 15:59:25.073143633-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774309139802,27.435,2,2026-04-14 15:59:25.073185800-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774309140017,27.435,2,2026-04-14 15:59:25.073312098-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774309140034,27.435,14,2026-04-14 15:59:25.074773522-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774309143347,27.435,50,2026-04-14 15:59:25.133647646-04:00,D,A,0.0335450561150445
"[' ', '4', 'B']",71774309210202,27.4257,120,2026-04-14 15:59:25.386685075-04:00,D,A,-0.0003646201751626824
"[' ', 'F']",52983577790004,27.44,101,2026-04-14 15:59:26.604295453-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",52983577790005,27.44,9,2026-04-14 15:59:26.604298483-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577790006,27.44,50,2026-04-14 15:59:26.604398362-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",54367142049113,27.44,1,2026-04-14 15:59:26.604400805-04:00,U,A,0.051776064873230436
"[' ', 'F', 'I']",54367142049121,27.44,2,2026-04-14 15:59:26.604400805-04:00,U,A,0.051776064873230436
"[' ', 'I']",52983577790007,27.44,50,2026-04-14 15:59:26.604406673-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054298,27.44,78,2026-04-14 15:59:26.604569415-04:00,T,A,0.051776064873230436
"[' ', 'F']",62883745054297,27.43,166,2026-04-14 15:59:26.604569415-04:00,T,A,0.015314047356871521
"[' ', 'F']",62883745054299,27.44,100,2026-04-14 15:59:26.604575224-04:00,T,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054300,27.44,48,2026-04-14 15:59:26.604575224-04:00,T,A,0.051776064873230436
"[' ', 'F']",62883745054301,27.44,100,2026-04-14 15:59:26.604578624-04:00,T,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054302,27.44,20,2026-04-14 15:59:26.604578624-04:00,T,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054303,27.44,14,2026-04-14 15:59:26.604581859-04:00,T,A,0.051776064873230436
"[' ', 'F']",62883745054304,27.44,100,2026-04-14 15:59:26.604581859-04:00,T,A,0.051776064873230436
"[' ', 'F']",62883745054305,27.44,200,2026-04-14 15:59:26.604584151-04:00,T,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054306,27.44,80,2026-04-14 15:59:26.604584151-04:00,T,A,0.051776064873230436
"[' ', 'I']",62883745054307,27.435,50,2026-04-14 15:59:26.604620251-04:00,T,A,0.0335450561150445
"[' ', 'F', 'I']",52983577790008,27.44,50,2026-04-14 15:59:26.604915006-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",52983577790009,27.44,50,2026-04-14 15:59:26.604920915-04:00,N,A,0.051776064873230436
"[' ', 'I']",62883745054310,27.44,40,2026-04-14 15:59:26.605116361-04:00,T,A,0.051776064873230436
[' '],71774310124887,27.44,100,2026-04-14 15:59:26.605504262-04:00,D,A,0.051776064873230436
"[' ', 'F', 'I']",52983932078173,27.45,9,2026-04-14 15:59:26.605531370-04:00,V,A,0.0882380823895764
"[' ', 'I']",71774310124888,27.435,10,2026-04-14 15:59:26.605567442-04:00,D,A,0.0335450561150445
"[' ', 'F', 'I']",62883745054531,27.44,3,2026-04-14 15:59:26.608761033-04:00,T,A,0.051776064873230436
"[' ', 'F']",62883745054530,27.44,201,2026-04-14 15:59:26.608761033-04:00,T,A,0.051776064873230436
"[' ', 'F', 'I']",62883745054532,27.44,1,2026-04-14 15:59:26.608779073-04:00,T,A,0.051776064873230436
"[' ', 'I']",71774310256697,27.445,1,2026-04-14 15:59:26.993478907-04:00,D,A,0.07000707363140342
"[' ', 'I']",71774310256717,27.445,2,2026-04-14 15:59:26.995156846-04:00,D,A,0.07000707363140342
"[' ', 'I']",71774310389576,27.44,25,2026-04-14 15:59:27.503986113-04:00,D,A,0.051776064873230436
"[' ', 'I']",52983932138544,27.44,4,2026-04-14 15:59:27.504262789-04:00,V,A,0.051776064873230436
"[' ', 'I']",71774310389581,27.44,25,2026-04-14 15:59:27.504599505-04:00,D,A,0.051776064873230436
"[' ', 'I']",71774310389585,27.44,25,2026-04-14 15:59:27.505173975-04:00,D,A,0.051776064873230436
"[' ', 'I']",71774310389588,27.44,25,2026-04-14 15:59:27.505745275-04:00,D,A,0.051776064873230436
"[' ', 'I']",71774310389808,27.44,25,2026-04-14 15:59:27.506307565-04:00,D,A,0.051776064873230436
"[' ', 'I']",71774310390349,27.445,17,2026-04-14 15:59:27.519683430-04:00,D,A,0.07000707363140342
[' '],52983577790773,27.44,100,2026-04-14 15:59:27.571526852-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577790774,27.44,12,2026-04-14 15:59:27.571529842-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577790775,27.44,20,2026-04-14 15:59:27.571535958-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983577790776,27.44,8,2026-04-14 15:59:27.571538849-04:00,N,A,0.051776064873230436
"[' ', 'F', 'I']",52983577790777,27.44,72,2026-04-14 15:59:27.571587523-04:00,N,A,0.051776064873230436
"[' ', 'I']",52983594365767,27.44,2,2026-04-14 15:59:27.571587523-04:00,P,A,0.051776064873230436
"[' ', 'F', 'I']",52983577790785,27.44,40,2026-04-14 15:59:27.571590068-04:00,N,A,0.051776064873230436
[' '],71774310450508,27.435,100,2026-04-14 15:59:27.572603358-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774310450511,27.435,35,2026-04-14 15:59:27.572913194-04:00,D,A,0.0335450561150445
"[' ', 'I']",71774310451022,27.435,50,2026-04-14 15:59:27.584451621-04:00,D,A,0.0335450561150445
[' '],71774310451279,27.435,373,2026-04-14 15:59:27.588457138-04:00,D,A,0.0335450561150445
"[' ', 'I']",52983932140375,27.435,83,2026-04-14 15:59:27.598895019-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932150076,27.435,2,2026-04-14 15:59:28.072748038-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932150079,27.435,2,2026-04-14 15:59:28.073289252-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932150082,27.435,13,2026-04-14 15:59:28.073313370-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932203637,27.435,2,2026-04-14 15:59:28.526837990-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932203827,27.435,1,2026-04-14 15:59:28.527463505-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932203833,27.435,1,2026-04-14 15:59:28.528094971-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932203836,27.435,2,2026-04-14 15:59:28.528116122-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932203842,27.435,1,2026-04-14 15:59:28.528675314-04:00,V,A,0.0335450561150445
"[' ', 'I']",52983932204402,27.435,18,2026-04-14 15:59:28.562482539-04:00,V,A,0.0335450561150445
[' '],52983932204408,27.44,100,2026-04-14 15:59:28.562488078-04:00,V,A,0.051776064873230436
"[' ', 'I']",52983932204592,27.44,89,2026-04-14 15:59:28.562488078-04:00,V,A,0.051776064873230436
