close,high,low,n,open,date,volume,vw
687.97,690.55,686.42,1000260,689.96,2026-01-16,79289200,688.65
673.97,681.12,672.96,1533779,677.86,2026-01-20,111623277,676.85
681.75,685.06,674.51,1731689,676.03,2026-01-21,127844467,679.59
685.31,687.44,683.26,1003227,686.17,2026-01-22,77112243,685.57
685.55,687.28,683.5,901616,684.48,2026-01-23,63059578,685.53
689.04,690.43,686.24,831181,686.81,2026-01-26,60473813,689.28
691.78,692.82,689.87,708562,690.48,2026-01-27,55506147,691.88
691.71,694.12,690.24,865563,693.33,2026-01-28,61172165,692.06
690.34,693.34,681.18,1426084,692.68,2026-01-29,97486198,687.04
688.28,690.51,683.46,1203680,688.1,2026-01-30,101835131,687.65
691.7,693.21,68.64,1104182,685.9,2026-02-02,79286521,691.25
685.85,693.24,680.38,1530140,692.5,2026-02-03,107904611,686.06
682.53,687.76,678.12,1712102,686.67,2026-02-04,105204600,683.05
674.01,680.04,672.19,1703564,677.31,2026-02-05,113610812,675.39
686.94,688.62,677.22,1394903,677.83,2026-02-06,89127566,683.88
690.25,692.16,684.67,1089458,685.74,2026-02-09,73885192,689.93
688.43,692.83,687.97,997736,691.24,2026-02-10,65185725,690.37
688.27,693.42,685.5,1150411,692.68,2026-02-11,76353872,688.98
677.64,691.64,676.74,1710468,690.54,2026-02-12,118828963,682.24
678.11,682.62,673.91,1319885,678.05,2026-02-13,96267487,679.01
679.21,681.29,672.18,1280864,676.51,2026-02-17,81354660,677.47
682.63,685.48,679.19,975708,680.37,2026-02-18,73570341,682.87
680.83,682.52,677.91,898459,680.19,2026-02-19,58649363,680.14
685.75,686.38,678.09,1280081,678.68,2026-02-20,100033986,683.7
678.75,686.32,676.74,1279677,684.16,2026-02-23,90667777,679.54
683.68,684.68,676.37,951187,678.26,2026-02-24,73879636,682.3
689.45,689.98,686.42,793756,686.5,2026-02-25,56447240,688.49
685.62,689.6,680.7,1078464,689.58,2026-02-26,71763014,684.44
682.33,683.2,678.01,1114035,679.45,2026-02-27,83410162,680.99
