game_date,game_pk,game_year,game_type,batter,pitcher,player_name,stand,p_throws,home_team,away_team,inning,inning_topbot,at_bat_number,pitch_number,balls,strikes,outs_when_up,pitch_type,pitch_name,release_speed,release_spin_rate,release_extension,effective_speed,plate_x,plate_z,zone,pfx_x,pfx_z,description,events,bb_type,hit_location,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value,delta_run_exp,delta_home_win_exp,bat_speed,swing_length,attack_angle,swing_path_tilt,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,sz_top,sz_bot
2026-08-01,824808,2026,R,702222,669358,"Crawford, Justin",L,R,BAL,PHI,3,Top,15,1,0,0,0,KC,Knuckle Curve,82.8,2438.0,6.5,83.2,-0.9901028672169326,3.2145278868582348,11.0,0.55,-0.76,ball,,,,,,,,,,,,,,0.043,-0.004,,,,,1,0,3.278805774,1.654724409
2026-08-01,824808,2026,R,664761,682274,"Bohm, Alec",R,R,BAL,PHI,9,Top,73,6,2,2,2,FF,4-Seam Fastball,96.2,2212.0,6.0,95.5,-0.1385266713164785,3.6986226938983258,11.0,-0.15,1.6,foul,,,,77.0,52.0,222.0,,,,,,,,0.0,0.0,74.9,5.9,8.007300532991097,19.773549735948336,1,4,3.406938976,1.719389764
2026-08-01,824649,2026,R,691176,656849,"Domínguez, Jasson",R,L,CHC,NYY,2,Top,8,1,0,0,0,SI,Sinker,90.9,2004.0,7.1,92.4,1.7655340853602652,2.306540566842778,14.0,1.4,0.82,ball,,,,,,,,,,,,,,0.043,-0.004,,,,,1,0,3.083095472,1.555954724
2026-08-01,823920,2026,R,655316,808967,"Monasterio, Andruw",R,R,LAD,BOS,2,Top,10,1,0,0,1,FC,Cutter,91.8,2467.0,6.7,93.1,1.0001782031266466,2.4407513277284787,12.0,0.38,0.49,foul,,,,63.9,47.0,186.0,,,,,,,,-0.04,0.004,67.4,6.4,1.316216432316066,30.78073603361434,1,0,3.148039698,1.588730315
2026-08-01,824972,2026,R,595879,678022,"Báez, Javier",R,R,ATH,DET,2,Top,13,2,1,0,0,ST,Sweeper,86.0,2850.0,6.0,85.7,0.3778535922909987,3.167560884835531,3.0,0.87,0.22,swinging_strike,,,,,,,,,,,,,,-0.056,0.004,74.6,9.0,22.52475826582143,22.07443267668573,1,0,3.175246063,1.60246063
2026-08-01,824405,2026,R,571448,800048,"Arenado, Nolan",R,L,CLE,AZ,1,Top,5,2,0,1,2,CH,Changeup,87.5,2150.0,6.2,87.5,0.5950009977645965,1.4883517374121875,14.0,1.3,0.3,hit_into_play,force_out,ground_ball,6.0,94.3,-4.0,18.0,111.33,148.62,0.213,0.193,0.0,0.0,0.0,-0.25,0.037,72.1,8.3,6.65401336739292,33.449913386976554,1,0,3.277050525,1.653838583
2026-08-01,822781,2026,R,665926,657265,"Giménez, Andrés",L,R,TOR,STL,8,Bot,73,1,0,0,1,CU,Curveball,83.1,2810.0,6.6,83.3,0.0823446557942866,1.856761757376428,8.0,1.12,-0.99,foul,,,,,,,,,,,,,,-0.042,0.0,70.2,6.7,7.156570600856501,35.408761111868884,1,1,3.164714567,1.597145669
2026-08-01,824162,2026,R,677649,669854,"Duran, Ezequiel",R,R,HOU,TEX,2,Top,10,4,1,2,0,SL,Slider,86.8,2116.0,6.7,87.5,0.5753494600849577,2.7204068879506367,3.0,0.33,0.28,hit_into_play,field_out,ground_ball,5.0,90.0,-19.0,8.0,99.3,166.34,0.119,0.107,0.0,0.0,0.0,-0.188,0.016,72.4,8.0,19.88992782705607,23.52775055704831,1,0,3.126099081,1.57765748
2026-08-01,824890,2026,R,660670,678868,"Acuña Jr., Ronald",R,R,ATL,WSH,8,Bot,71,7,3,2,2,SI,Sinker,94.5,2334.0,6.7,95.0,-0.3201270050424715,3.4107506578608806,11.0,-0.97,0.82,swinging_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.302,0.0,57.9,5.4,-15.410774259879409,37.9482663833146,1,4,3.200697179,1.615305118
2026-08-01,824808,2026,R,621493,680742,"Ward, Taylor",R,R,BAL,PHI,7,Bot,57,7,3,2,2,SL,Slider,87.8,2622.0,6.7,88.5,0.3698344246367773,1.5157394450100878,9.0,0.06,-0.1,called_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.274,-0.079,,,,,1,3,3.190165682,1.609990158
2026-08-01,824972,2026,R,693307,660761,"Dingler, Dillon",R,L,ATH,DET,7,Top,57,6,1,2,1,SL,Slider,79.7,2877.0,5.8,79.3,-1.1173008846637256,0.6890600410580228,13.0,-0.71,-0.09,ball,,,,,,,,,,,,,,0.053,0.0,,,,,1,3,3.271784777,1.651181102
2026-08-01,824326,2026,R,694249,679883,"Carrigg, Cole",L,R,COL,KC,2,Bot,14,4,2,1,2,CH,Changeup,90.0,2127.0,6.7,91.2,-0.0133972389158301,0.0777020769876024,13.0,-1.04,0.41,ball,,,,,,,,,,,,,,0.097,0.004,,,,,1,0,3.284949147,1.657824803
2026-08-01,824808,2026,R,702616,650911,"Holliday, Jackson",L,L,BAL,PHI,3,Bot,18,3,1,1,0,SL,Slider,88.5,1978.0,6.8,88.7,-1.697347040814702,0.5640020273715325,13.0,0.11,-0.42,ball,,,,,,,,,,,,,,0.063,0.005,,,,,1,0,3.168225066,1.598917323
2026-08-01,822944,2026,R,670764,702273,"Walls, Taylor",R,L,TB,CWS,3,Bot,19,3,1,1,2,FC,Cutter,90.3,2631.0,6.2,90.3,-0.3300373199883694,2.344964011010364,4.0,-0.01,0.78,hit_into_play,field_out,popup,3.0,67.3,81.0,46.0,124.12,189.52,0.003,0.003,0.0,0.0,0.0,-0.244,-0.011,71.9,7.4,9.859476113392954,32.5212974269226,1,0,3.055889108,1.542224409
2026-08-01,822781,2026,R,543807,703725,"Springer, George",R,R,TOR,STL,7,Bot,62,2,1,0,1,CH,Changeup,82.8,1728.0,6.9,83.0,0.1226541951518833,1.4589900688346575,14.0,-1.18,-0.37,swinging_strike,,,,,,,,,,,,,,-0.053,-0.007,70.0,7.9,18.359759875814174,40.31797679465576,1,3,3.267396654,1.648966535
2026-08-01,824972,2026,R,595879,665622,"Báez, Javier",R,R,ATH,DET,9,Top,82,2,0,1,2,SI,Sinker,97.7,2411.0,6.1,97.1,-0.2611722696085647,1.8069003517539624,8.0,-1.44,0.72,called_strike,,,,,,,,,,,,,,-0.053,0.002,,,,,1,4,3.175246063,1.60246063
2026-08-01,824890,2026,R,645277,683000,"Albies, Ozzie",L,R,ATL,WSH,7,Bot,58,2,0,1,1,SL,Slider,85.7,2330.0,6.3,85.6,0.6356081498674374,1.0081717877881071,14.0,0.13,0.08,swinging_strike,,,,,,,,,,,,,,-0.092,-0.003,65.1,8.4,40.443670106125445,37.19072584626143,1,3,2.984801509,1.506348425
2026-08-01,822944,2026,R,643217,656876,"Benintendi, Andrew",L,R,TB,CWS,2,Top,8,2,1,0,1,SI,Sinker,95.8,2423.0,6.4,95.5,-0.3516934876755859,2.216034079041143,4.0,-1.57,1.07,called_strike,,,,,,,,,,,,,,-0.05,0.004,,,,,1,0,3.068175853,1.548425197
2026-08-01,824405,2026,R,682998,670059,"Carroll, Corbin",L,R,CLE,AZ,6,Top,50,1,0,0,2,ST,Sweeper,83.4,2371.0,6.4,83.5,-0.8655648303250989,2.8274053758386435,11.0,0.86,0.4,ball,,,,,,,,,,,,,,0.023,-0.015,,,,,1,3,3.10328084,1.566141732
2026-08-01,824000,2026,R,683734,608718,"Vaughn, Andrew",R,L,LAA,MIL,2,Top,10,6,3,2,1,FF,4-Seam Fastball,88.5,2257.0,7.6,90.8,1.0683363638974643,2.7308843335007262,12.0,-0.05,1.26,ball,walk,,,,,,,,,0.697819,0.7,0.0,0.0,0.34,-0.023,,,,,1,0,3.127854331,1.578543307
2026-08-01,824000,2026,R,694192,696519,"Chourio, Jackson",R,L,LAA,MIL,8,Top,56,3,2,0,1,FF,4-Seam Fastball,94.7,2404.0,6.7,95.3,1.2349828098522575,4.719770247892372,12.0,0.53,1.65,ball,,,,,,,,,,,,,,0.14,-0.015,,,,,1,3,3.237557415,1.63390748
2026-08-01,824405,2026,R,683953,672629,"Bazzana, Travis",L,R,CLE,AZ,6,Bot,53,4,2,1,1,FC,Cutter,91.4,2364.0,6.3,91.8,0.6260618017338611,1.819580501246641,9.0,0.11,0.53,foul,,,,11.2,43.0,6.0,,,,,,,,-0.077,-0.011,75.5,7.3,17.927634090374568,34.50978719394059,1,2,3.178756562,1.604232283
2026-08-01,824000,2026,R,669003,695049,"Mitchell, Garrett",L,R,LAA,MIL,4,Top,28,1,0,0,1,FF,4-Seam Fastball,91.3,2159.0,6.5,91.5,-0.8035354742679406,4.0275975808503,11.0,-0.43,1.61,ball,,,,,,,,,,,,,,0.043,-0.003,,,,,1,1,3.292847769,1.661811024
2026-08-01,823594,2026,R,665052,702752,"Conine, Griffin",L,R,NYM,MIA,8,Top,63,3,2,0,0,FF,4-Seam Fastball,96.6,2427.0,6.6,96.8,0.628043284915222,1.9670260852327448,9.0,-0.64,1.34,called_strike,,,,,,,,,,,,,,-0.078,0.001,,,,,1,3,3.234046916,1.632135827
2026-08-01,824326,2026,R,694249,656638,"Carrigg, Cole",L,R,COL,KC,7,Bot,63,3,1,1,0,SL,Slider,88.5,2235.0,6.4,88.8,0.2185676241932677,1.667447199109032,8.0,-0.04,0.11,swinging_strike,,,,,,,,,,,,,,-0.056,-0.001,74.3,7.7,18.85514445575907,43.12988088601215,1,3,3.284949147,1.657824803
2026-08-01,823109,2026,R,641598,687570,"Garver, Mitch",R,L,SEA,MIN,1,Bot,10,2,0,1,2,SI,Sinker,97.4,2456.0,5.9,96.5,0.4388671506310277,2.999095755660387,3.0,1.45,0.8,swinging_strike,,,,,,,,,,,,,,-0.05,-0.016,72.3,7.2,14.786989530732844,28.880462218814746,1,0,3.248966535,1.639665354
2026-08-01,824326,2026,R,691720,668834,"Karros, Kyle",R,R,COL,KC,4,Bot,39,4,1,2,1,FF,4-Seam Fastball,93.0,2651.0,6.9,95.0,0.9637193683427984,2.434706981360551,14.0,-0.39,1.1,ball,,,,,,,,,,,,,,0.031,0.003,,,,,1,2,3.431512467,1.731791339
2026-08-01,824649,2026,R,608348,608331,"Kelly, Carson",R,L,CHC,NYY,1,Bot,7,5,1,2,2,SL,Slider,82.6,2737.0,6.5,83.1,-0.6346356664756845,-0.2307005257290431,13.0,-1.26,-0.76,ball,,,,,,,,,,,,,,0.042,0.002,,,,,1,0,3.257742782,1.644094488
2026-08-01,824890,2026,R,686948,571945,"Baldwin, Drake",L,R,ATL,WSH,2,Bot,16,3,1,1,2,SL,Slider,87.1,2058.0,5.8,86.8,-0.016274328163923,1.6324865106071456,8.0,0.19,0.64,foul,,,,74.5,47.0,206.0,,,,,,,,-0.07,-0.006,77.1,7.2,0.8294118991623004,40.27474708947501,2,1,3.205962927,1.617962598
2026-08-01,823594,2026,R,669364,804267,"Edwards, Xavier",R,L,NYM,MIA,1,Top,4,3,2,0,1,FC,Cutter,88.6,2472.0,6.2,88.9,-0.9427641696183984,3.260433681949229,11.0,-0.14,0.8,hit_into_play,field_out,popup,6.0,44.9,49.0,109.0,120.39,164.35,0.06,0.066,0.0,0.0,0.0,-0.338,0.037,61.9,5.6,-2.4123344133113216,22.04984443117708,1,0,3.055011483,1.541781496
2026-08-01,824972,2026,R,703607,664285,"Bolte, Henry",R,L,ATH,DET,2,Bot,18,4,3,0,0,SI,Sinker,92.8,2045.0,5.5,91.7,-0.3354377571093705,1.369196984529025,13.0,1.16,0.8,ball,walk,,,,,,,,,0.697819,0.7,0.0,0.0,0.143,0.025,,,,,1,0,3.332340879,1.681742126
2026-08-01,824405,2026,R,800050,656464,"DeLauter, Chase",L,R,CLE,AZ,8,Bot,81,1,0,0,2,SL,Slider,86.7,2200.0,6.9,88.1,-0.0934633820651072,3.346512445884877,2.0,0.33,-0.09,swinging_strike,,,,,,,,,,,,,,-0.035,-0.008,53.2,5.6,-7.716140659141226,28.797781377527404,1,4,3.339361877,1.685285433
2026-08-01,824000,2026,R,687401,489446,"Ortiz, Joey",R,R,LAA,MIL,9,Top,67,3,0,2,2,FS,Split-Finger,85.0,1214.0,6.3,85.3,0.1974161997618324,1.6088148911855162,8.0,-1.0,0.27,hit_into_play,field_out,ground_ball,5.0,82.4,-24.0,4.0,97.88,166.53,0.058,0.053,0.0,0.0,0.0,-0.174,0.005,75.8,8.2,9.507351712666267,34.147724580393835,1,3,3.136630577,1.582972441
2026-08-01,824000,2026,R,518595,694477,"d'Arnaud, Travis",R,R,LAA,MIL,7,Bot,51,4,1,2,0,FF,4-Seam Fastball,95.7,2318.0,6.0,95.3,1.0498439659690468,3.618527868259183,12.0,-0.38,1.29,foul,,,,65.5,64.0,139.0,,,,,,,,0.0,0.0,63.7,7.0,-2.956224972318837,11.354702949489116,1,2,3.194553806,1.612204724
2026-08-01,824405,2026,R,682657,684442,"Martínez, Angel",R,L,CLE,AZ,1,Bot,10,4,1,2,2,FF,4-Seam Fastball,92.0,2248.0,6.3,92.0,0.8891746065191437,4.542360225159744,12.0,1.09,1.41,ball,,,,,,,,,,,,,,0.042,0.001,,,,,1,0,3.177878937,1.60378937
2026-08-01,823109,2026,R,668904,669302,"Lewis, Royce",R,R,SEA,MIN,2,Top,12,6,2,2,0,SL,Slider,88.0,2200.0,7.3,90.2,0.094907898395763,1.9703541699192928,8.0,0.1,-0.28,hit_into_play,double,ground_ball,5.0,104.9,-8.0,15.0,93.77,118.29,0.329,0.296,1.25,1.0,1.0,0.749,-0.065,79.8,8.1,9.833289238696532,29.568703204910413,1,0,3.205085302,1.617519685
2026-08-01,823269,2026,R,701538,641816,"Merrill, Jackson",L,R,SD,SF,1,Bot,8,1,0,0,2,FS,Split-Finger,87.8,1698.0,6.9,88.6,0.581113713022712,0.1361547053625971,14.0,-1.15,0.49,blocked_ball,,,,,,,,,,,,,,0.027,0.003,,,,,1,0,3.320054134,1.675541339
2026-08-01,823594,2026,R,666182,669199,"Bichette, Bo",R,R,NYM,MIA,8,Bot,71,1,0,0,2,SL,Slider,91.1,2729.0,5.8,90.4,0.1828671898397559,0.8435744739022115,14.0,-0.06,0.29,ball,,,,,,,,,,,,,,0.038,0.002,,,,,1,3,3.162081693,1.595816929
2026-08-01,823920,2026,R,571970,801139,"Muncy, Max",L,L,LAD,BOS,2,Bot,15,5,2,2,1,FC,Cutter,87.7,2243.0,7.4,90.2,0.3275309294192632,2.2245133215489115,6.0,-0.41,0.5,hit_into_play,single,line_drive,9.0,97.2,22.0,280.0,198.84,111.92,0.271,0.357,0.9,1.0,0.0,0.445,0.024,68.0,6.9,21.637225851278806,36.86361609844883,1,0,3.127854331,1.578543307
2026-08-01,824890,2026,R,660688,527048,"Ruiz, Keibert",R,L,ATL,WSH,3,Top,20,1,0,0,1,FC,Cutter,84.3,2213.0,6.1,84.2,-1.1271705870147373,3.0847456485222087,11.0,-0.11,0.71,ball,,,,,,,,,,,,,,0.034,-0.004,,,,,1,0,3.175246063,1.60246063
2026-08-01,824485,2026,R,542303,671096,"Ozuna, Marcell",R,L,CIN,PIT,2,Top,9,3,1,1,1,CH,Changeup,87.4,1883.0,6.6,87.6,1.753363204238913,2.0546821701111817,14.0,1.3,0.7,ball,,,,,,,,,,,,,,0.057,-0.004,,,,,1,0,3.255987533,1.643208661
2026-08-01,823594,2026,R,620443,663969,"Torrens, Luis",R,R,NYM,MIA,2,Bot,22,1,0,0,1,SI,Sinker,95.1,1982.0,6.4,95.1,0.1469012919867685,1.8439108662697183,8.0,-1.34,0.71,called_strike,,,,,,,,,,,,,,-0.042,-0.003,,,,,1,0,3.178756562,1.604232283
2026-08-01,824326,2026,R,695506,623474,"Caglianone, Jac",L,R,COL,KC,9,Top,83,1,0,0,2,SL,Slider,86.6,2625.0,4.8,84.8,0.1462398881282548,2.6941191211948365,5.0,0.11,0.83,foul,,,,71.6,44.0,207.0,,,,,,,,-0.044,0.0,75.4,8.6,16.578257256969234,34.89329076422359,1,4,3.401673228,1.716732283
2026-08-01,823269,2026,R,642715,621111,"Adames, Willy",R,R,SD,SF,2,Top,12,2,1,0,1,SI,Sinker,93.9,2080.0,6.6,94.3,-0.728448000610812,2.3059384640073857,4.0,-0.99,1.19,called_strike,,,,,,,,,,,,,,-0.05,0.004,,,,,1,0,3.22351542,1.626820866
2026-08-01,824972,2026,R,595879,656240,"Báez, Javier",R,R,ATH,DET,8,Top,65,1,0,0,0,SL,Slider,83.5,2178.0,6.8,84.3,0.3187202843223172,1.3063132763585972,14.0,0.07,-0.08,ball,,,,,,,,,,,,,,0.043,0.0,,,,,1,3,3.175246063,1.60246063
2026-08-01,824485,2026,R,553993,677952,"Suárez, Eugenio",R,R,CIN,PIT,2,Bot,14,3,0,2,2,FF,4-Seam Fastball,97.9,2344.0,6.6,98.3,0.3303931266403459,2.028016285267951,9.0,-0.96,1.2,called_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.153,-0.007,,,,,1,0,3.17085794,1.600246063
2026-08-01,824326,2026,R,666160,668674,"Moniak, Mickey",L,R,COL,KC,8,Bot,75,1,0,0,0,CH,Changeup,89.9,1778.0,6.4,90.8,-0.6127450313892618,2.5822536582602904,4.0,-1.03,0.58,hit_into_play,sac_fly,fly_ball,8.0,81.3,30.0,302.0,141.13,78.71,,0.115,0.0,0.0,0.0,-0.233,0.0,76.6,7.6,13.668606475983776,29.981838818959368,1,4,3.254232283,1.642322835
2026-08-01,823269,2026,R,671218,695243,"Ramos, Heliot",R,R,SD,SF,9,Top,72,4,1,2,1,SL,Slider,89.2,2368.0,6.8,90.1,0.5350122611390277,2.1255418153839307,6.0,1.06,-0.35,swinging_strike,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.181,0.033,76.3,7.8,22.01807042496093,29.694317599455125,1,4,3.18402231,1.606889764
2026-08-01,824405,2026,R,608070,656464,"Ramírez, José",L,R,CLE,AZ,8,Bot,80,8,3,2,2,SL,Slider,85.4,2153.0,6.8,86.9,-1.0195895726474076,3.291267026221921,11.0,0.32,-0.19,ball,walk,,,,,,,,,0.697819,0.7,0.0,0.0,0.144,0.021,,,,,1,4,3.034826116,1.531594488
2026-08-01,822944,2026,R,670764,702273,"Walls, Taylor",R,L,TB,CWS,3,Bot,19,2,0,1,2,FC,Cutter,91.0,2614.0,6.4,91.3,-1.6404479422156053,2.5470418168215283,11.0,-0.11,0.68,ball,,,,,,,,,,,,,,0.03,0.001,,,,,1,0,3.055889108,1.542224409
2026-08-01,824890,2026,R,686948,571945,"Baldwin, Drake",L,R,ATL,WSH,2,Bot,16,2,0,1,2,CH,Changeup,82.7,1656.0,6.2,82.4,-1.4075676768128909,1.1892708204336038,13.0,-1.18,0.24,ball,,,,,,,,,,,,,,0.019,0.003,,,,,2,1,3.205962927,1.617962598
2026-08-01,824326,2026,R,691720,668834,"Karros, Kyle",R,R,COL,KC,4,Bot,39,3,0,2,1,ST,Sweeper,83.0,2309.0,7.0,84.7,2.999208488061818,1.480853725612854,14.0,0.84,0.28,ball,,,,,,,,,,,,,,0.033,0.003,,,,,1,2,3.431512467,1.731791339
2026-08-01,824000,2026,R,641343,695049,"Bauers, Jake",L,R,LAA,MIL,4,Top,27,1,0,0,1,SL,Slider,84.5,1870.0,6.5,84.7,-0.0602349200266333,2.8420284304286665,2.0,0.06,-0.12,hit_into_play,home_run,fly_ball,,107.6,25.0,401.0,175.49,44.28,0.977,1.969,2.0,0.0,3.0,1.583,-0.125,77.4,7.8,17.396754368034873,29.20989724615596,1,1,3.217372047,1.623720472
2026-08-01,823269,2026,R,664034,641816,"France, Ty",R,R,SD,SF,1,Bot,7,7,3,2,2,FS,Split-Finger,87.5,1502.0,6.9,88.5,-0.1081236631390885,2.1926509144159207,5.0,-1.11,0.16,hit_into_play,single,ground_ball,7.0,97.4,-4.0,24.0,76.47,113.56,0.243,0.219,0.9,1.0,0.0,0.28,0.018,,,,,1,0,3.10328084,1.566141732
2026-08-01,824890,2026,R,671277,527048,"García Jr., Luis",L,L,ATL,WSH,3,Top,19,3,0,2,0,CH,Changeup,80.2,1452.0,6.0,80.2,0.1361722639928916,2.791687154812418,2.0,0.97,0.62,foul_tip,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.159,0.021,79.9,7.9,20.247679535187523,24.32129658335577,1,0,3.248088911,1.639222441
2026-08-01,822944,2026,R,643217,656876,"Benintendi, Andrew",L,R,TB,CWS,2,Top,8,1,0,0,1,FC,Cutter,92.1,2671.0,6.4,92.3,1.1717213076979691,1.2675602696547807,14.0,0.17,0.71,ball,,,,,,,,,,,,,,0.043,-0.003,,,,,1,0,3.068175853,1.548425197
2026-08-01,824000,2026,R,683734,608718,"Vaughn, Andrew",R,L,LAA,MIL,2,Top,10,5,2,2,1,CH,Changeup,76.6,1566.0,7.0,77.7,2.498007096554339,4.523622153185158,12.0,0.85,0.69,ball,,,,,,,,,,,,,,0.11,-0.007,,,,,1,0,3.127854331,1.578543307
2026-08-01,824405,2026,R,672695,682120,"Perdomo, Geraldo",R,L,CLE,AZ,9,Top,86,1,0,0,1,CU,Curveball,80.3,2442.0,6.3,80.4,-0.4060854177575859,0.2058515018320026,13.0,-0.63,-0.27,swinging_strike_blocked,,,,,,,,,,,,,,-0.042,0.002,33.6,7.2,5.97154327652858,37.78531881306744,1,5,3.31742126,1.674212598
2026-08-01,822781,2026,R,664770,657265,"Lukes, Nathan",L,R,TOR,STL,8,Bot,72,6,1,2,0,CU,Curveball,83.1,3001.0,6.9,83.7,0.2446471123964868,1.6050989028413325,8.0,1.43,-0.94,hit_into_play,field_out,ground_ball,4.0,90.4,-9.0,11.0,149.45,155.28,0.15,0.141,0.0,0.0,0.0,-0.188,-0.001,72.3,6.9,9.472748820930889,33.54778294132489,1,1,3.163836942,1.596702756
2026-08-01,824649,2026,R,608348,608331,"Kelly, Carson",R,L,CHC,NYY,1,Bot,7,4,1,2,2,FF,4-Seam Fastball,96.1,2042.0,6.6,97.9,0.4404274099381661,3.57674421013367,12.0,0.26,1.16,foul,,,,88.2,17.0,227.0,,,,,,,,0.0,0.0,46.0,4.7,-2.4015835602729103,17.681158256573987,1,0,3.257742782,1.644094488
2026-08-01,824485,2026,R,663968,685112,"Mangum, Jake",L,R,CIN,PIT,6,Top,47,8,2,2,2,FC,Cutter,87.2,2456.0,6.3,87.6,0.6254128918292832,0.3227777328200401,14.0,0.42,-0.22,swinging_strike_blocked,strikeout,,2.0,,,,,,,0.0,0.0,0.0,0.0,-0.246,0.01,67.9,7.7,12.304217346648723,45.10133909274065,1,3,3.179634186,1.604675197
2026-08-01,823594,2026,R,681715,650960,"Hernández, Heriberto",R,R,NYM,MIA,6,Top,50,1,0,0,1,FC,Cutter,89.6,2525.0,6.0,89.3,0.7312893000439017,1.5233063126871094,9.0,0.71,0.63,called_strike,,,,,,,,,,,,,,-0.044,0.003,,,,,1,3,3.178756562,1.604232283
2026-08-01,824162,2026,R,572233,594798,"Walker, Christian",R,R,HOU,TEX,1,Bot,9,3,1,1,2,SI,Sinker,98.7,2471.0,6.8,99.5,-0.235568079623706,1.7852220436645343,8.0,-1.28,1.01,foul_tip,,,,,,,,,,,,,,-0.065,-0.006,79.7,7.7,9.266415712613878,33.384223768434694,1,0,3.178756562,1.604232283
2026-08-01,823594,2026,R,596019,669199,"Lindor, Francisco",L,R,NYM,MIA,8,Bot,70,6,2,2,2,SL,Slider,89.6,2708.0,5.8,89.1,0.1238759617522487,2.5891922938983067,5.0,0.08,0.32,hit_into_play,single,line_drive,8.0,87.3,21.0,273.0,126.58,75.67,0.463,0.417,0.9,1.0,0.0,0.371,0.008,61.5,7.0,4.839499864392302,32.9230919897449,1,3,3.107668963,1.568356299
2026-08-01,824405,2026,R,683953,672629,"Bazzana, Travis",L,R,CLE,AZ,6,Bot,53,3,1,1,1,FF,4-Seam Fastball,94.5,2229.0,6.4,94.7,-1.289846421304656,3.438905626229251,11.0,-0.8,1.22,ball,,,,,,,,,,,,,,0.062,0.007,,,,,1,2,3.178756562,1.604232283
2026-08-01,824000,2026,R,518595,694477,"d'Arnaud, Travis",R,R,LAA,MIL,7,Bot,51,3,1,1,0,SI,Sinker,95.1,2177.0,5.9,94.4,-0.3557798560286676,3.573539846919549,11.0,-1.16,0.88,swinging_strike,,,,,,,,,,,,,,-0.062,-0.009,78.4,7.1,11.654470919357657,20.64520162725716,1,2,3.194553806,1.612204724
2026-08-01,824162,2026,R,670623,641302,"Paredes, Isaac",R,L,HOU,TEX,6,Bot,58,4,1,2,2,CH,Changeup,84.7,1476.0,6.5,85.0,0.704982774130035,1.3711982936103766,14.0,0.89,0.19,hit_into_play,field_out,ground_ball,1.0,68.4,-58.0,1.0,126.66,180.98,0.264,0.238,0.0,0.0,0.0,-0.178,-0.008,49.1,6.7,-5.85463053010393,31.87104867407929,1,3,3.180511811,1.60511811
2026-08-01,824808,2026,R,702616,650911,"Holliday, Jackson",L,L,BAL,PHI,3,Bot,18,2,1,0,0,SI,Sinker,94.8,2072.0,6.8,95.7,0.5500380691670461,1.7204191906764408,9.0,1.52,0.39,foul,,,,67.1,-23.0,5.0,,,,,,,,-0.056,-0.005,75.1,7.6,16.738408482093575,36.95462435424552,1,0,3.168225066,1.598917323
2026-08-01,824972,2026,R,595879,678022,"Báez, Javier",R,R,ATH,DET,2,Top,13,1,0,0,0,FC,Cutter,90.8,2675.0,5.9,90.7,-0.4173183387786657,3.642763072984105,11.0,0.07,0.46,ball,,,,,,,,,,,,,,0.043,-0.003,,,,,1,0,3.175246063,1.60246063
2026-08-01,824326,2026,R,694249,679883,"Carrigg, Cole",L,R,COL,KC,2,Bot,14,3,2,0,2,SI,Sinker,96.4,2431.0,6.7,97.6,-0.4956022867971893,2.3244958290568687,4.0,-0.92,0.56,foul,,,,,,,,,,,,,,-0.061,-0.003,72.5,7.2,12.130080578357122,35.8837710238639,1,0,3.284949147,1.657824803
2026-08-01,824326,2026,R,516782,623474,"Marte, Starling",R,R,COL,KC,9,Top,82,9,2,2,1,ST,Sweeper,78.1,2972.0,4.8,76.8,-0.435962157751413,2.607010408585324,4.0,0.96,0.05,hit_into_play,field_out,ground_ball,6.0,79.0,-6.0,21.0,115.32,160.3,0.088,0.079,0.0,0.0,0.0,-0.144,0.0,70.1,6.1,-1.048059407377154,34.760181969185055,1,2,3.21035105,1.620177165
2026-08-01,824326,2026,R,694249,656638,"Carrigg, Cole",L,R,COL,KC,7,Bot,63,2,0,1,0,FF,4-Seam Fastball,95.8,2314.0,6.0,96.2,-1.2013873088236038,2.7606401251371206,11.0,-0.65,0.94,ball,,,,,,,,,,,,,,0.025,0.0,,,,,1,3,3.284949147,1.657824803
2026-08-01,824405,2026,R,682657,684442,"Martínez, Angel",R,L,CLE,AZ,1,Bot,10,3,1,1,2,FF,4-Seam Fastball,92.5,2235.0,6.4,92.8,0.2214325415729775,3.436703061421939,12.0,0.96,1.52,swinging_strike,,,,,,,,,,,,,,-0.066,-0.002,71.6,6.0,-0.6045540734987379,30.129510813060783,1,0,3.177878937,1.60378937
2026-08-01,823920,2026,R,571970,801139,"Muncy, Max",L,L,LAD,BOS,2,Bot,15,4,2,1,1,FC,Cutter,88.5,2447.0,7.4,90.9,-1.3872515214793797,1.9713120371490096,13.0,-0.19,0.51,swinging_strike,,,,,,,,,,,,,,-0.078,-0.004,66.6,8.1,30.848236173395023,32.43648797681632,1,0,3.127854331,1.578543307
